stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,IoM-GRP,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.01666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.01666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.01666666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.008333333333333335,-0.03333333333333333,0.05,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.008333333333333335,-0.03333333333333333,0.05,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.008333333333333335,-0.03333333333333333,0.05,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.004166666666666668,-0.029166666666666667,0.04583333333333332,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.004166666666666668,-0.029166666666666667,0.04583333333333332,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.004166666666666668,-0.029166666666666667,0.04583333333333332,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.020833333333333332,-0.03333333333333333,-0.004166666666666665,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.020833333333333332,-0.03333333333333333,-0.004166666666666665,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.020833333333333332,-0.03333333333333333,-0.004166666666666665,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.029166666666666667,0.03749999999999999,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.029166666666666667,0.03749999999999999,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.029166666666666667,0.03749999999999999,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333335,-0.025,0.04583333333333333,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333335,-0.025,0.04583333333333333,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333335,-0.025,0.04583333333333333,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333333,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333333,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.008333333333333333,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.08333333333333334,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.08333333333333334,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.08333333333333334,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.012499999999999999,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.012499999999999999,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.012499999999999999,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333332,-0.03333333333333333,0.08750000000000004,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333332,-0.03333333333333333,0.08750000000000004,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333332,-0.03333333333333333,0.08750000000000004,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.029166666666666667,-0.029166666666666667,0.09583333333333337,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.029166666666666667,-0.029166666666666667,0.09583333333333337,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.029166666666666667,-0.029166666666666667,0.09583333333333337,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,2,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00480769230769231,-0.038461538461538464,0.08173076923076923,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00480769230769231,-0.038461538461538464,0.08173076923076923,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00480769230769231,-0.038461538461538464,0.08173076923076923,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,5,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00961538461538462,-0.038461538461538464,0.08653846153846154,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00961538461538462,-0.038461538461538464,0.08653846153846154,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00961538461538462,-0.038461538461538464,0.08653846153846154,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
